customerID,RiskScore,RiskTier,tenure,MonthlyCharges,Contract,InternetService,PaymentMethod
9938-TKDGL,3,monitor,68,99.55,Two year,Fiber optic,Electronic check
5153-LXKDT,3,monitor,68,110.2,Two year,Fiber optic,Electronic check
2056-EVGZL,3,monitor,68,105.75,One year,Fiber optic,Credit card (automatic)
1334-PDUKM,3,monitor,68,86.45,One year,Fiber optic,Credit card (automatic)
3301-VKTGC,3,monitor,68,85.5,One year,Fiber optic,Bank transfer (automatic)
8756-RDDLT,3,monitor,68,44.95,Month-to-month,DSL,Electronic check
2868-LLSKM,3,monitor,68,83.65,One year,Fiber optic,Bank transfer (automatic)
6500-JVEGC,3,monitor,68,101.35,One year,Fiber optic,Bank transfer (automatic)
2898-MRKPI,3,monitor,68,101.05,One year,Fiber optic,Credit card (automatic)
8905-IAZPF,3,monitor,69,95.65,One year,Fiber optic,Credit card (automatic)
6048-UWKAL,3,monitor,69,105.4,Two year,Fiber optic,Credit card (automatic)
6265-SXWBU,3,monitor,69,95.75,One year,Fiber optic,Credit card (automatic)
6227-FBDXH,3,monitor,69,99.5,One year,Fiber optic,Bank transfer (automatic)
7036-TYDEC,3,monitor,69,104,Two year,Fiber optic,Electronic check
8565-HBFNN,3,monitor,69,107.2,One year,Fiber optic,Credit card (automatic)
5440-VHLUL,3,monitor,69,105.2,One year,Fiber optic,Bank transfer (automatic)
0197-PNKNK,3,monitor,69,84.45,One year,Fiber optic,Bank transfer (automatic)
0106-UGRDO,3,monitor,69,116,Two year,Fiber optic,Electronic check
6837-HAEVO,3,monitor,69,105,Two year,Fiber optic,Electronic check
7718-UPSKJ,3,monitor,69,106.4,One year,Fiber optic,Credit card (automatic)
4419-UJMUS,3,monitor,69,99.35,Two year,Fiber optic,Electronic check
4627-MIHJH,3,monitor,69,110.25,Two year,Fiber optic,Credit card (automatic)
1090-PYKCI,3,monitor,69,105.1,One year,Fiber optic,Credit card (automatic)
8213-TAZPM,3,monitor,69,108.75,One year,Fiber optic,Bank transfer (automatic)
1679-JRFBR,3,monitor,70,108.15,One year,Fiber optic,Credit card (automatic)
5671-RQRLP,3,monitor,70,75.65,Two year,Fiber optic,Credit card (automatic)
5504-WSIUR,3,monitor,70,90.25,One year,Fiber optic,Bank transfer (automatic)
3597-YASZG,3,monitor,70,104.45,Two year,Fiber optic,Bank transfer (automatic)
0907-HQNTS,3,monitor,70,113,Two year,Fiber optic,Credit card (automatic)
7080-TNUWP,3,monitor,70,95,One year,Fiber optic,Bank transfer (automatic)
1576-PFZIW,3,monitor,70,105.35,Two year,Fiber optic,Credit card (automatic)
6297-NOOPG,3,monitor,70,110.5,Two year,Fiber optic,Electronic check
8707-HOEDG,3,monitor,70,110.2,Two year,Fiber optic,Electronic check
7781-EWARA,3,monitor,70,60.35,One year,DSL,Electronic check
0530-IJVDB,3,monitor,70,114.6,Two year,Fiber optic,Electronic check
3841-NFECX,3,monitor,71,96.35,Two year,Fiber optic,Credit card (automatic)
2639-UGMAZ,3,monitor,71,56.45,One year,DSL,Electronic check
3363-DTIVD,3,monitor,71,105.55,Two year,Fiber optic,Electronic check
6556-DBKZF,3,monitor,71,76.05,Two year,Fiber optic,Electronic check
9571-EDEBV,3,monitor,71,98.65,One year,Fiber optic,Credit card (automatic)
4513-CXYIX,3,monitor,71,80.7,Two year,Fiber optic,Credit card (automatic)
0835-JKADZ,3,monitor,71,111.25,Two year,Fiber optic,Electronic check
8659-IOOPU,3,monitor,71,100.45,Two year,Fiber optic,Electronic check
8089-UZWLX,3,monitor,71,104.05,Two year,Fiber optic,Bank transfer (automatic)
5678-VFNEQ,3,monitor,71,104.1,One year,Fiber optic,Credit card (automatic)
1298-PHBTI,3,monitor,71,84.8,Two year,Fiber optic,Electronic check
5149-QYTTU,3,monitor,71,95.15,One year,Fiber optic,Credit card (automatic)
8984-HPEMB,3,monitor,71,118.65,Two year,Fiber optic,Electronic check
7375-WMVMT,3,monitor,71,95.5,Two year,Fiber optic,Credit card (automatic)
8879-XUAHX,3,monitor,71,116.25,Two year,Fiber optic,Electronic check
3324-OIRTO,3,monitor,71,104.65,One year,Fiber optic,Bank transfer (automatic)
0013-SMEOE,3,monitor,71,109.7,Two year,Fiber optic,Bank transfer (automatic)
6161-ERDGD,3,monitor,71,85.45,One year,DSL,Electronic check
8231-BSWXX,3,monitor,71,79.05,One year,Fiber optic,Credit card (automatic)
2790-XUYMV,3,monitor,71,85.45,One year,Fiber optic,Credit card (automatic)
5569-IDSEY,3,monitor,71,105.7,One year,Fiber optic,Bank transfer (automatic)
0670-ANMUU,3,monitor,71,97.65,One year,Fiber optic,Credit card (automatic)
1545-JFUML,3,monitor,71,99,Two year,Fiber optic,Electronic check
9470-YFUYI,3,monitor,71,71,One year,DSL,Bank transfer (automatic)
9475-NNDGC,3,monitor,71,113.15,One year,Fiber optic,Bank transfer (automatic)
3528-HFRIQ,3,monitor,71,52.3,Month-to-month,DSL,Bank transfer (automatic)
3850-OKINF,3,monitor,71,66.2,One year,DSL,Electronic check
4043-MKDTV,3,monitor,71,105.25,Two year,Fiber optic,Electronic check
9715-WZCLW,3,monitor,71,97.2,Two year,Fiber optic,Electronic check
1696-HXOWK,3,monitor,71,95.65,One year,Fiber optic,Mailed check
6726-NNFWD,3,monitor,71,89.45,Two year,Fiber optic,Credit card (automatic)
8029-XYPWT,3,monitor,71,115.05,Two year,Fiber optic,Bank transfer (automatic)
6308-CQRBU,3,monitor,71,109.25,Two year,Fiber optic,Electronic check
0186-CAERR,3,monitor,71,116.3,One year,Fiber optic,Bank transfer (automatic)
7471-MQPOS,3,monitor,71,72.9,One year,DSL,Bank transfer (automatic)
0218-QNVAS,3,monitor,71,100.55,One year,Fiber optic,Bank transfer (automatic)
1480-BKXGA,3,monitor,72,116.05,Two year,Fiber optic,Bank transfer (automatic)
5168-MQQCA,3,monitor,72,108.5,One year,Fiber optic,Bank transfer (automatic)
8606-CIQUL,3,monitor,72,115.75,Two year,Fiber optic,Credit card (automatic)
0742-LAFQK,3,monitor,72,99.15,Two year,Fiber optic,Electronic check
2499-AJYUA,3,monitor,72,110.8,Two year,Fiber optic,Credit card (automatic)
6919-ELBGL,3,monitor,72,114.95,Two year,Fiber optic,Bank transfer (automatic)
3865-YIOTT,3,monitor,72,106.1,One year,Fiber optic,Bank transfer (automatic)
1779-PWPMG,3,monitor,72,114.65,Two year,Fiber optic,Bank transfer (automatic)
9127-FHJBZ,3,monitor,72,114,Two year,Fiber optic,Electronic check
2388-LAESQ,3,monitor,72,114.85,Two year,Fiber optic,Bank transfer (automatic)
4389-UEFCZ,3,monitor,72,105.5,Two year,Fiber optic,Electronic check
6374-NTQLP,3,monitor,72,104.1,Two year,Fiber optic,Credit card (automatic)
2057-BOYKM,3,monitor,72,96.6,Two year,Fiber optic,Bank transfer (automatic)
5663-QBGIS,3,monitor,72,98.35,Two year,Fiber optic,Bank transfer (automatic)
2878-RMWXY,3,monitor,72,102.65,Two year,Fiber optic,Credit card (automatic)
4815-YOSUK,3,monitor,72,104.9,One year,Fiber optic,Credit card (automatic)
7322-OCWHC,3,monitor,72,93.05,Two year,Fiber optic,Bank transfer (automatic)
2266-SJNAT,3,monitor,72,109.15,One year,Fiber optic,Credit card (automatic)
8263-QMNTJ,3,monitor,72,115.55,Two year,Fiber optic,Electronic check
0164-APGRB,3,monitor,72,114.9,Two year,Fiber optic,Electronic check
8628-MFKAX,3,monitor,72,116.75,Two year,Fiber optic,Credit card (automatic)
0536-ACXIP,3,monitor,72,109.55,Two year,Fiber optic,Electronic check
7765-LWVVH,3,monitor,72,95.1,Two year,Fiber optic,Electronic check
6295-OSINB,3,monitor,72,109.65,Two year,Fiber optic,Electronic check
3258-SYSWS,3,monitor,72,113.8,Two year,Fiber optic,Bank transfer (automatic)
7134-HBPBS,3,monitor,72,108.1,Two year,Fiber optic,Bank transfer (automatic)
8015-IHCGW,3,monitor,72,115.5,Two year,Fiber optic,Electronic check
6904-JLBGY,3,monitor,72,117.35,Two year,Fiber optic,Credit card (automatic)
9031-ZVQPT,3,monitor,72,108.2,Two year,Fiber optic,Electronic check
5451-YHYPW,3,monitor,72,115.75,Two year,Fiber optic,Credit card (automatic)
3244-CQPHU,3,monitor,72,110.1,Two year,Fiber optic,Bank transfer (automatic)
8024-XNAFQ,3,monitor,72,107.4,Two year,Fiber optic,Bank transfer (automatic)
6749-UTDVX,3,monitor,72,103.65,Two year,Fiber optic,Electronic check
5304-EFJLP,3,monitor,72,111.65,Two year,Fiber optic,Bank transfer (automatic)
8565-WUXZU,3,monitor,72,84.8,Two year,Fiber optic,Credit card (automatic)
2272-WUSPA,3,monitor,72,110.75,Two year,Fiber optic,Electronic check
0254-FNMCI,3,monitor,72,109.9,Two year,Fiber optic,Electronic check
7566-DSRLQ,3,monitor,72,110.15,Two year,Fiber optic,Electronic check
5376-PCKNB,3,monitor,72,104.45,One year,Fiber optic,Credit card (automatic)
9866-OCCKE,3,monitor,72,109.75,Two year,Fiber optic,Mailed check
7173-TETGO,3,monitor,72,78.5,Two year,Fiber optic,Bank transfer (automatic)
5135-GRQJV,3,monitor,72,114.5,Two year,Fiber optic,Mailed check
1162-ECVII,3,monitor,72,109.75,Two year,Fiber optic,Bank transfer (automatic)
2419-FSORS,3,monitor,72,108.4,Two year,Fiber optic,Electronic check
9924-JPRMC,3,monitor,72,118.2,Two year,Fiber optic,Electronic check
0665-XHDJU,3,monitor,72,99.4,Two year,Fiber optic,Electronic check
3518-FSTWG,3,monitor,72,109.55,Two year,Fiber optic,Bank transfer (automatic)
4909-JOUPP,3,monitor,72,109.7,Two year,Fiber optic,Credit card (automatic)
2380-DAMQP,3,monitor,72,115.15,Two year,Fiber optic,Electronic check
1304-SEGFY,3,monitor,72,97.85,Two year,Fiber optic,Electronic check
2234-XADUH,3,monitor,72,103.2,One year,Fiber optic,Credit card (automatic)
8559-WNQZS,2,monitor,1,20.45,Two year,No,Mailed check
1099-GODLO,2,monitor,1,20.35,Two year,No,Mailed check
4854-SSLTN,2,monitor,2,59.5,Two year,DSL,Mailed check
0323-XWWTN,2,monitor,3,26.4,Two year,No,Mailed check
1407-DIGZV,2,monitor,3,19.1,Two year,No,Mailed check
9350-ZXYJC,2,monitor,4,25.3,Two year,No,Credit card (automatic)
0754-EEBDC,2,monitor,4,19.9,Two year,No,Mailed check
1354-YZFNB,2,monitor,4,19.55,Two year,No,Credit card (automatic)
6368-TZZDT,2,monitor,4,19.5,Two year,No,Credit card (automatic)
3717-FDJFU,2,monitor,5,20.45,Two year,No,Mailed check
3283-WCWXT,2,monitor,6,25.4,Two year,No,Mailed check
2587-YNLES,2,monitor,6,20.1,Two year,No,Mailed check
7816-VGHTO,2,monitor,6,40.55,Two year,DSL,Mailed check
9150-KPBJQ,2,monitor,6,19.65,Two year,No,Credit card (automatic)
7196-LIWRH,2,monitor,6,19.55,Two year,No,Mailed check
2030-BTZRO,2,monitor,6,20.4,Two year,No,Credit card (automatic)
7492-TAFJD,2,monitor,7,38.55,Two year,DSL,Mailed check
3546-GHEAE,2,monitor,7,19.45,Two year,No,Mailed check
7021-XSNYE,2,monitor,7,49.65,Two year,DSL,Credit card (automatic)
8314-HTWVE,2,monitor,7,19.85,Two year,No,Mailed check
5726-CVNYA,2,monitor,8,19.85,Two year,No,Mailed check
2017-CCBLH,2,monitor,8,20,Two year,No,Mailed check
0895-UADGO,2,monitor,8,44.55,Two year,DSL,Mailed check
8388-DMKAE,2,monitor,8,20.25,Two year,No,Mailed check
9030-QGZNL,2,monitor,8,20.85,Two year,No,Mailed check
7337-CINUD,2,monitor,8,19.5,Two year,No,Bank transfer (automatic)
0224-NIJLP,2,monitor,8,20.15,Two year,No,Mailed check
5647-URDKA,2,monitor,8,19.7,Two year,No,Mailed check
2229-DPMBI,2,monitor,8,19.5,Two year,No,Mailed check
2005-DWQZJ,2,monitor,8,19.05,Two year,No,Mailed check
8148-WOCMK,2,monitor,8,19.6,Two year,No,Credit card (automatic)
9424-CMPOG,2,monitor,9,19.6,Two year,No,Mailed check
3352-RICWQ,2,monitor,9,19.75,Two year,No,Mailed check
5057-RKGLH,2,monitor,9,20.35,Two year,No,Mailed check
7554-NEWDD,2,monitor,10,25.7,Two year,No,Bank transfer (automatic)
0621-JFHOL,2,monitor,10,29.6,Two year,DSL,Mailed check
9108-EQPNQ,2,monitor,10,26.1,Two year,No,Credit card (automatic)
1494-EJZDW,2,monitor,10,20.15,Two year,No,Mailed check
6434-TTGJP,2,monitor,10,53.7,Two year,DSL,Credit card (automatic)
0486-LGCCH,2,monitor,11,19.65,Two year,No,Mailed check
5158-RIVOP,2,monitor,11,20.9,Two year,No,Credit card (automatic)
6698-OXETB,2,monitor,11,20.4,Two year,No,Mailed check
1093-YSWCA,2,monitor,11,19.55,Two year,No,Credit card (automatic)
1734-ZMNTZ,2,monitor,11,25,Two year,No,Mailed check
5442-PPTJY,2,monitor,12,19.7,Two year,No,Mailed check
8612-GXIDD,2,monitor,12,25.4,Two year,No,Bank transfer (automatic)
5197-YPYBZ,2,monitor,12,25.25,Two year,No,Credit card (automatic)
4573-JKNAE,2,monitor,12,19.35,Two year,No,Bank transfer (automatic)
3549-ZTMNH,2,monitor,12,24,Two year,No,Bank transfer (automatic)
6828-HMKWP,2,monitor,12,21.05,Two year,No,Bank transfer (automatic)
0064-SUDOG,2,monitor,12,20.3,Two year,No,Bank transfer (automatic)
9928-BZVLZ,2,monitor,12,49.85,Two year,DSL,Mailed check
9553-DLCLU,2,monitor,13,88.95,Two year,DSL,Credit card (automatic)
2788-CJQAQ,2,monitor,13,19.45,One year,No,Mailed check
5039-LZRQT,2,monitor,13,20.2,One year,No,Mailed check
4323-ELYYB,2,monitor,13,20,One year,No,Mailed check
9987-LUTYD,2,monitor,13,55.15,One year,DSL,Mailed check
2592-HODOV,2,monitor,13,19.3,One year,No,Credit card (automatic)
3372-CDXFJ,2,monitor,13,24.5,One year,No,Bank transfer (automatic)
9705-ZJBCG,2,monitor,13,54.15,One year,DSL,Bank transfer (automatic)
5546-QUERU,2,monitor,13,19.95,One year,No,Mailed check
6727-IOTLZ,2,monitor,14,81.95,Two year,DSL,Mailed check
7817-OMJNA,2,monitor,14,20.4,One year,No,Bank transfer (automatic)
3800-LYTRK,2,monitor,14,55.7,One year,DSL,Mailed check
6994-ORCWG,2,monitor,14,54.25,One year,DSL,Mailed check
3131-NWVFJ,2,monitor,14,19.55,One year,No,Mailed check
4403-BWPAY,2,monitor,14,24.8,One year,No,Credit card (automatic)
7228-PAQPD,2,monitor,14,59.1,One year,DSL,Credit card (automatic)
9796-MVYXX,2,monitor,14,39.7,Two year,DSL,Mailed check
1345-ZUKID,2,monitor,14,19.35,One year,No,Mailed check
3423-HHXAO,2,monitor,14,19.5,One year,No,Mailed check
4994-OBRSZ,2,monitor,14,76.1,Two year,DSL,Bank transfer (automatic)
9715-SBVSU,2,monitor,14,61.4,Two year,DSL,Bank transfer (automatic)
0080-EMYVY,2,monitor,14,51.45,One year,DSL,Credit card (automatic)
9845-QOMAD,2,monitor,14,19.75,One year,No,Mailed check
0422-OHQHQ,2,monitor,15,20.55,One year,No,Mailed check
5312-TSZVC,2,monitor,15,19.65,One year,No,Mailed check
0829-DDVLK,2,monitor,15,20.1,One year,No,Credit card (automatic)
6586-PSJOX,2,monitor,15,55.2,One year,DSL,Credit card (automatic)
3721-CNZHX,2,monitor,15,19.8,One year,No,Mailed check
4451-RWASJ,2,monitor,15,19.5,One year,No,Mailed check
5003-OKNNK,2,monitor,15,20.35,One year,No,Credit card (automatic)
6728-CZFEI,2,monitor,15,56.15,One year,DSL,Mailed check
2834-JKOOW,2,monitor,15,45.9,One year,DSL,Mailed check
1272-ILHFG,2,monitor,15,19.65,One year,No,Mailed check
6508-NJYRO,2,monitor,15,18.8,One year,No,Mailed check
6371-NZYEG,2,monitor,16,64.25,Two year,DSL,Mailed check
1915-OAKWD,2,monitor,16,19.3,One year,No,Bank transfer (automatic)
7746-QYVCO,2,monitor,16,55.85,One year,DSL,Mailed check
4616-EWBNJ,2,monitor,16,20.1,One year,No,Bank transfer (automatic)
4311-QTTAI,2,monitor,16,19.35,One year,No,Credit card (automatic)
3243-ZHOHY,2,monitor,16,20.1,One year,No,Mailed check
0307-BCOPK,2,monitor,16,19.05,One year,No,Mailed check
5840-NVDCG,2,monitor,16,68.25,Two year,DSL,Bank transfer (automatic)
9867-JCZSP,2,monitor,17,20.75,One year,No,Mailed check
5160-UXJED,2,monitor,17,44.6,One year,DSL,Mailed check
4378-BZYFP,2,monitor,17,20.5,One year,No,Mailed check
2387-KDZQY,2,monitor,17,20.1,One year,No,Mailed check
7279-NMVJC,2,monitor,17,19.9,One year,No,Bank transfer (automatic)
8884-MRNSU,2,monitor,17,19.9,One year,No,Bank transfer (automatic)
5505-OVWQW,2,monitor,17,20.15,One year,No,Mailed check
9766-HGEDE,2,monitor,17,19.35,One year,No,Mailed check
4359-INNWN,2,monitor,17,20.05,One year,No,Credit card (automatic)
9847-HNVGP,2,monitor,17,19.95,One year,No,Mailed check
8573-JGCZW,2,monitor,17,19.65,One year,No,Bank transfer (automatic)
8109-YUOHE,2,monitor,17,56.1,One year,DSL,Mailed check
7609-NRNCA,2,monitor,17,19.55,One year,No,Mailed check
2233-TXSIU,2,monitor,17,44.45,One year,DSL,Credit card (automatic)
0557-ASKVU,2,monitor,18,54.4,One year,DSL,Credit card (automatic)
8499-BRXTD,2,monitor,18,20.1,One year,No,Mailed check
1133-KXCGE,2,monitor,18,20.1,One year,No,Mailed check
4685-TFLLS,2,monitor,18,19.8,One year,No,Bank transfer (automatic)
4654-GGUII,2,monitor,18,40.2,One year,DSL,Mailed check
1337-BOZWO,2,monitor,18,46.4,One year,DSL,Credit card (automatic)
9229-RQABD,2,monitor,18,23.75,One year,No,Mailed check
0859-YGKFW,2,monitor,18,20.05,One year,No,Bank transfer (automatic)
8969-PRHFK,2,monitor,18,19.65,One year,No,Mailed check
7369-TRPFD,2,monitor,19,18.8,One year,No,Mailed check
1178-PZGAB,2,monitor,19,20.25,One year,No,Credit card (automatic)
6746-WAUWT,2,monitor,19,19.7,One year,No,Credit card (automatic)
6937-GCDGQ,2,monitor,19,48.95,One year,DSL,Bank transfer (automatic)
8748-HFWBO,2,monitor,19,19.9,One year,No,Mailed check
1561-BWHIN,2,monitor,19,19.8,One year,No,Mailed check
1964-SVLEA,2,monitor,20,19.7,One year,No,Mailed check
4425-OWHWB,2,monitor,20,19.35,One year,No,Credit card (automatic)
2466-FCCPT,2,monitor,20,19.7,One year,No,Bank transfer (automatic)
3556-BVQGL,2,monitor,20,20,One year,No,Mailed check
4092-OFQZS,2,monitor,20,20.65,One year,No,Mailed check
7813-TKCVO,2,monitor,20,20.35,One year,No,Mailed check
2320-TZRRH,2,monitor,20,19.5,One year,No,Mailed check
5837-LXSDN,2,monitor,21,58.85,One year,DSL,Credit card (automatic)
1930-BZLHI,2,monitor,21,20.35,One year,No,Mailed check
8779-YIQQA,2,monitor,21,19.8,One year,No,Mailed check
2999-AANRQ,2,monitor,21,71.05,Two year,DSL,Credit card (automatic)
2749-CTKAJ,2,monitor,22,20.15,One year,No,Mailed check
0661-WCQNQ,2,monitor,22,56.25,One year,DSL,Credit card (automatic)
8022-BECSI,2,monitor,22,19.6,One year,No,Mailed check
1353-GHZOS,2,monitor,22,59.75,One year,DSL,Bank transfer (automatic)
3125-RAHBV,2,monitor,22,20.3,One year,No,Credit card (automatic)
8050-WYBND,2,monitor,22,49.45,One year,DSL,Credit card (automatic)
8966-OIQHG,2,monitor,22,20.75,One year,No,Bank transfer (automatic)
4632-PAOYU,2,monitor,22,19.95,One year,No,Mailed check
6072-NUQCB,2,monitor,22,20.25,One year,No,Bank transfer (automatic)
5847-MXBEO,2,monitor,22,20.3,One year,No,Mailed check
9746-UGFAC,2,monitor,22,20.85,One year,No,Bank transfer (automatic)
9617-UDPEU,2,monitor,22,19.25,One year,No,Mailed check
5876-QMYLD,2,monitor,23,20.05,One year,No,Mailed check
6510-UPNKS,2,monitor,23,24.8,One year,No,Credit card (automatic)
6543-JXSOO,2,monitor,23,57.75,One year,DSL,Mailed check
9894-QMIMJ,2,monitor,23,55.8,One year,DSL,Bank transfer (automatic)
6082-OQFBA,2,monitor,23,19.65,One year,No,Mailed check
6064-PUPMC,2,monitor,23,57.2,One year,DSL,Credit card (automatic)
8328-SKJNO,2,monitor,23,40.65,One year,DSL,Bank transfer (automatic)
3082-YVEKW,2,monitor,23,77.15,Two year,DSL,Bank transfer (automatic)
7137-NAXML,2,monitor,23,20.15,One year,No,Bank transfer (automatic)
3178-CIFOT,2,monitor,23,19.65,One year,No,Credit card (automatic)
1682-VCOIO,2,monitor,23,20.45,One year,No,Mailed check
1401-FTHFQ,2,monitor,23,20,One year,No,Credit card (automatic)
5982-PSMKW,2,monitor,23,91.1,Two year,DSL,Credit card (automatic)
0269-XFESX,2,monitor,23,24.35,One year,No,Mailed check
9801-NOSHQ,2,monitor,23,19.8,One year,No,Mailed check
9347-AERRL,2,monitor,23,19.3,One year,No,Credit card (automatic)
6778-JFCMK,2,monitor,24,50.6,One year,DSL,Mailed check
0835-DUUIQ,2,monitor,24,21.05,One year,No,Bank transfer (automatic)
3778-FOAQW,2,monitor,24,20.15,One year,No,Mailed check
3594-BDSOA,2,monitor,24,20.4,One year,No,Credit card (automatic)
7508-KBIMB,2,monitor,24,56.25,One year,DSL,Credit card (automatic)
7244-KXYZN,2,monitor,24,20.45,One year,No,Credit card (automatic)
1834-WULEG,2,monitor,24,20.25,One year,No,Mailed check
8194-PEEBY,2,monitor,24,19.9,One year,No,Mailed check
6427-FEFIG,2,monitor,24,78.6,Two year,DSL,Credit card (automatic)
1131-ALZWV,2,monitor,24,24.6,One year,No,Bank transfer (automatic)
6527-PZFPV,2,monitor,24,20.8,One year,No,Credit card (automatic)
7901-IIDQV,2,monitor,24,54.6,One year,DSL,Bank transfer (automatic)
5474-LAMUQ,2,monitor,24,20.1,One year,No,Mailed check
0074-HDKDG,2,monitor,25,61.6,One year,DSL,Bank transfer (automatic)
2120-SMPEX,2,monitor,25,20.15,Month-to-month,No,Mailed check
1069-QJOEE,2,monitor,25,19.9,One year,No,Electronic check
8929-KSWIH,2,monitor,25,99.3,Two year,Fiber optic,Bank transfer (automatic)
7319-ZNRTR,2,monitor,25,19.6,One year,No,Electronic check
9467-ROOLM,2,monitor,25,19.05,Month-to-month,No,Mailed check
8815-LMFLX,2,monitor,25,25.4,Month-to-month,No,Bank transfer (automatic)
8780-RSYYU,2,monitor,25,19.2,Month-to-month,No,Credit card (automatic)
7407-SUJIZ,2,monitor,25,20.6,Month-to-month,No,Mailed check
0487-VVUVK,2,monitor,25,19.15,Month-to-month,No,Mailed check
8409-WQJUX,2,monitor,25,54.2,One year,DSL,Electronic check
2108-GLPQB,2,monitor,25,55.55,Month-to-month,DSL,Credit card (automatic)
1760-CAZHT,2,monitor,25,20.8,Month-to-month,No,Mailed check
0357-NVCRI,2,monitor,25,20.05,Month-to-month,No,Credit card (automatic)
2320-SLKMB,2,monitor,26,44.45,Month-to-month,DSL,Credit card (automatic)
1853-ARAAQ,2,monitor,26,50.35,Month-to-month,DSL,Credit card (automatic)
3523-BRGUW,2,monitor,26,19.3,One year,No,Credit card (automatic)
9313-QOLTZ,2,monitor,26,20.9,Month-to-month,No,Mailed check
